Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
101341;5329;Monochamus sartor;granbock;Art;0;Skog (S) - Stor betydelse;EN;B2ab(iii,iv)
101422;5333;Oberea linearis;hasselbock;Art;215;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2ab(iii)
101571;5342;Phytoecia nigricornis;gullrisbock;Art;79;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2ab(iii)
101609;5350;Pogonocherus caroli;sydlig kvistbock;Art;126;Skog (S) - Stor betydelse;NT;B2ab(iii)
101892;5377;Tetrops starkii;askdvärgbock;Art;113;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;"A3c; B2b(iii)"
101199;5394;Etorofus pubescens;hårig blombock;Art;522;Skog (S) - Stor betydelse;NT;B2ab(iii)
101198;5409;Lepturalia nigripes;nordlig blombock;Art;173;Skog (S) - Stor betydelse;EN;B2ab(iii)
101399;5416;Nivellia sanguinosa;blodbock;Art;6;Skog (S) - Stor betydelse;RE;
101200;5418;Pedostrangalia revestita;almblombock;Art;203;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(iii)
100303;5432;Stictoleptura scutellata;bokblombock;Art;573;Skog (S) - Stor betydelse;VU;B2ab(iii,iv)
101859;5435;Strangalia attenuata;smalvingad blombock;Art;887;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(iii)
100164;5445;Euracmaeops marginatus;kantad kulhalsbock;Art;146;Skog (S) - Stor betydelse;EN;B2ab(iii)c(iv)
100165;5446;Euracmaeops septentrionis;korthårig kulhalsbock;Art;514;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;NT;B2ab(iii,iv)
100166;5447;Euracmaeops smaragdulus;grön kulhalsbock;Art;63;Skog (S) - Stor betydelse;RE;
100974;5449;Evodinus borealis;mindre frågeteckenbock;Art;228;Skog (S) - Stor betydelse;VU;B2ab(iii,iv)
105904;5455;Pachyta lamed;bandad skulderbock;Art;803;Skog (S) - Stor betydelse;NT;B2ab(iii)
101704;5463;Rhagium sycophanta;ekträdlöpare;Art;1280;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;B2ab(iii)
105894;5479;Ergates faber;smedbock;Art;690;Skog (S) - Stor betydelse;NT;B1ab(iii)
101920;5482;Tragosoma depsarium;raggbock;Art;3350;Skog (S) - Stor betydelse;VU;B2ab(iii,iv)
100397;5489;Arhopalus ferus;kustbarkbock;Art;22;Skog (S) - Stor betydelse;EN;B2ab(iii)
102186;5493;Asemum tenuicorne;slät barkbock;Art;14;Skog (S) - Stor betydelse;EN;B1ab(iii)
101410;5495;Nothorhina muricata;reliktbock;Art;9586;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii,iv)
212842;5515;Altica carinthiaca;vialjordloppa;Art;4;Jordbrukslandskap (J) - Stor betydelse;NT;B2ab(iii)
100342;5543;Aphthona violacea;kärrtörelsjordloppa;Art;71;Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2b(iii)
106147;5567;Chaetocnema confusa;bronsjordloppa;Art;21;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse;NT;B2b(iii)
100819;5590;Dibolia occultans;vattenmyntejordloppa;Art;104;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;B2b(iii)
101068;5600;Hermaeophaga mercurialis;bingeljordloppa;Art;91;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;NT;B2a
102291;5608;Longitarsus apicalis;spetsfläcksjordloppa;Art;46;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;NT;B2b(iii)
101232;5616;Longitarsus ferrugineus;större myntejordloppa;Art;25;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;EN;B2ab(iii)
101235;5629;Longitarsus lycopi;mindre myntejordloppa;Art;98;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;B2b(iii)
102293;5630;Longitarsus medvedevi;alvarjordloppa;Art;27;Jordbrukslandskap (J) - Stor betydelse;VU;B1ab(iii)+2ab(iii)
101236;5637;Longitarsus niger;svartkämpsjordloppa;Art;83;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2b(iii)
101237;5642;Longitarsus ochroleucus;ljusgul jordloppa;Art;42;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse;NT;B2b(iii)
102295;5644;Longitarsus pellucidus;åkervindejordloppa;Art;62;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;B2b(iii)
102296;5645;Longitarsus plantagomaritimus;gulkämpsjordloppa;Art;14;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;NT;B2b(iii)
101239;5648;Longitarsus quadriguttatus;hundtungejordloppa;Art;12;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse;EN;B1ab(iii)c(iv)+2ab(iii)c(iv)
101240;5649;Longitarsus reichei;strandängsjordloppa;Art;58;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;NT;B2b(iii)
233795;5651;Longitarsus substriatus;gamanderjordloppa;Art;60;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;VU;B2ab(iii)
233796;5656;Longitarsus tristis;toppfrossörtsjordloppa;Art;34;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;B2ab(iii)
106141;5664;Mantura obtusata;ängssyrejordloppa;Art;44;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;B2b(iii)
106142;5665;Mantura rustica;skräppejordloppa;Art;57;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;B2b(iii)
106088;5690;Phyllotreta dilatata;vattenfränejordloppa;Art;30;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2b(iii)c(iv)
101660;5713;Psylliodes chalcomera;blå tisteljordloppa;Art;68;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;B2b(iii)c(iv)
101661;5717;Psylliodes cuprea;vägsenapsjordloppa;Art;49;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;B2b(iii)c(iv)
101662;5720;Psylliodes hyoscyami;bolmörtsjordloppa;Art;18;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;B2ab(iii)c(iv)
101664;5727;Psylliodes tricolor;stillfröjordloppa;Art;162;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;B2b(iii)c(iv)
100555;5787;Cassida ferruginea;krisslesköldbagge;Art;242;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse;NT;B2ab(iii)
100556;5793;Cassida murraea;leopardsköldbagge;Art;520;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Våtmark (V) - Har betydelse;NT;B2ab(iii)
100557;5798;Cassida prasina;ängssköldbagge;Art;38;Jordbrukslandskap (J) - Stor betydelse;NT;B2b(iii)
100558;5802;Cassida seladonia;ullörtssköldbagge;Art;10;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;B1ab(iii,iv)c(iv)+2ab(iii,iv)c(iv)
101575;5811;Pilemostoma fastuosum;pantersköldbagge;Art;74;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Har betydelse;VU;B1ab(iii,iv)+2ab(iii,iv)
102210;5819;Chrysolina analis;mindre röllikebagge;Art;415;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii)
100638;5828;Chrysolina gypsophilae;strimsporrebagge;Art;163;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;B2ab(iii)
100639;5836;Chrysolina limbata;brämbladbagge;Art;138;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii)
106025;5847;Chrysolina sturmi;jordrevebagge;Art;97;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii)
106037;5915;Prasocuris hannoveriana;kabblekebagge;Art;46;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;B2ab(iii)
244175;5943;Oulema septentrionis;mannagräsbagge;Art;45;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2ab(iii)
101154;5956;Labidostomis humeralis;fläcksäckbagge;Art;106;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii)
101156;5960;Labidostomis tridentata;tandsäckbagge;Art;68;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii)
100734;5968;Cryptocephalus aureolus;grön fallbagge;Art;47;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii)
100736;5971;Cryptocephalus bilineatus;röllikefallbagge;Art;129;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse;NT;B2ab(iii)
100737;5973;Cryptocephalus caerulescens;blå fallbagge;Art;17;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;NT;B2ab(iii)
100738;5975;Cryptocephalus cordiger;hjärtfallbagge;Art;112;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;VU;B2ab(iii)
100739;5976;Cryptocephalus coryli;röd fallbagge;Art;130;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2ab(iii)
100741;5979;Cryptocephalus distinguendus;skulderfläckig fallbagge;Art;213;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;NT;B2ab(iii)
100742;5981;Cryptocephalus elongatus;alvarfallbagge;Art;47;Jordbrukslandskap (J) - Stor betydelse;VU;B1ab(iii)+2ab(iii)
100743;5982;Cryptocephalus exiguus;madfallbagge;Art;14;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;EN;B2ab(iii)
106005;5987;Cryptocephalus hypochaeridis;smaragdfallbagge;Art;440;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii)
106013;5997;Cryptocephalus pallifrons;bläsfallbagge;Art;39;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;VU;B2ab(iii)
212587;6020;Donacia antiqua;bronsrörbock;Art;25;Sötvatten (L) - Stor betydelse;NT;B2b(iii)
100853;6041;Donacia tomentosa;blomvassbock;Art;39;Sötvatten (L) - Stor betydelse;VU;B2ab(iii)
105990;6056;Plateumaris rustica;matt starrbock;Art;377;Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;NT;B2b(iii)
212751;6076;Galeruca interrupta;;Art;67;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii)
106076;6077;Galeruca jucunda;;Art;102;Jordbrukslandskap (J) - Stor betydelse;NT;B2ab(iii)
100986;6078;Galeruca laticollis;;Art;92;Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(iii)
100987;6079;Galeruca melanocephala;;Art;10;Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse;VU;B2ab(iii)
106018;6126;Oomorphus concolor;murgrönebagge;Art;54;Skog (S) - Stor betydelse;NT;B2a
102319;6151;Opilo domesticus;husbockslejon;Art;37;Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse;EN;B2ab(iii)
100814;6161;Dermestoides sanguinicollis;;Art;1;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;RE;
101153;6167;Korynetes ruficornis;;Art;18;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;B2ab(iii)
101376;6169;Necrobia ruficollis;rödhalsad köttbagge;Art;23;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse;VU;B2ab(iii)
100797;6186;Danacea pallipes;;Art;1;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;RE;
100802;6196;Dasytes nigrocyaneus;;Art;36;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii)
102520;6213;Trichoceble floralis;;Art;161;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii)
100322;6222;Apalochrus femoralis;;Art;53;Havsstrand (H) - Stor betydelse;VU;B2ab(iii)
105359;6227;Nepachys cardiacae;;Art;135;Skog (S) - Stor betydelse;NT;B2ab(iii)
102233;6230;Ebaeus lapplandicus;;Art;23;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2ab(iii)
101111;6234;Hypebaeus flavipes;;Art;177;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii)
105360;6243;Axinotarsus ruficollis;;Art;18;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;NT;B2ab(iii)
105363;6256;Malachius aeneus;;Art;347;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(iii)
101553;6264;Phloiophilus edwardsii;;Art;10;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(iii)
101520;6275;Peltis grossa;större flatbagge;Art;780;Skog (S) - Stor betydelse;NT;B2ab(iii)
101905;6279;Thymalus oblongus;nordlig flatbagge;Art;36;Skog (S) - Stor betydelse;VU;B2ab(iii)
100524;6284;Calitys scabra;skrovlig flatbagge;Art;670;Skog (S) - Stor betydelse;NT;B2ab(iii,iv)
102349;6289;Temnoscheila caerulea;;Art;31;Skog (S) - Stor betydelse;CR;B1ab(iii)c(iv)+2ab(iii)c(iv)
105339;6292;Tenebroides mauritanicus;spannmålsgnagare;Art;51;Urban miljö (U) - Har betydelse;VU;B2ab(iii)
100481;6300;Biphyllus lunatus;bandad brandsvampbagge;Art;33;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;B2ab(iii,iv)c(iv)
100838;6302;Diplocoelus fagi;enfärgad brandsvampbagge;Art;357;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(iii)
100501;6310;Bothrideres bipunctatus;tallbarkbagge;Art;70;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;B2ab(iii)
101488;6313;Oxylaemus variolosus;;Art;2;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse;EN;B2ab(iii)
101888;6315;Teredus cylindricus;;Art;4;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;CR (PRE);B1ab(iii)+2ab(iii)
100577;6328;Cerylon impressum;tallgångbagge;Art;234;Skog (S) - Stor betydelse;VU;B2ab(iii,iv)
105636;6450;Nephus limonii;saltängsdvärgpiga;Art;32;Havsstrand (H) - Stor betydelse, Skog (S) - Har betydelse;NT;B2ab(iii)
101758;6468;Scymnus silesiacus;reliktdvärgpiga;Art;49;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse;NT;B2ab(iii)
100403;6484;Arthrolips obscura;;Art;1;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;RE;
101725;6486;Clypastraea pusilla;platt punktbagge;Art;24;Skog (S) - Stor betydelse;VU;B2ab(iii)
105556;6519;Atomaria fulvipennis;;Art;18;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Våtmark (V) - Har betydelse;NT;B2ab(iii)
100425;6531;Atomaria munda;;Art;40;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;B2ab(iii)
100426;6532;Atomaria nigripennis;;Art;50;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse;EN;B2ab(iii)
105545;6537;Atomaria pseudatra;;Art;50;Våtmark (V) - Stor betydelse;NT;B2ab(iii)
100420;6549;Atomaria abietina;;Art;72;Skog (S) - Stor betydelse;VU;B2ab(iii)
100421;6551;Atomaria alpina;;Art;203;Skog (S) - Stor betydelse;NT;B2ab(iii,iv)
100429;6553;Atomaria badia;;Art;204;Skog (S) - Stor betydelse;NT;B2ab(iii,iv)
100422;6556;Atomaria diluta;;Art;108;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(iii)
100423;6557;Atomaria elongatula;;Art;58;Skog (S) - Stor betydelse;NT;B2ab(iii)
100424;6563;Atomaria lapponica;;Art;53;Skog (S) - Stor betydelse;VU;B2ab(iii)
105527;6599;Antherophagus silaceus;;Art;42;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii)
105502;6608;Cryptophagus cylindrellus;;Art;35;Skog (S) - Stor betydelse;NT;B2ab(iii)
100752;6615;Cryptophagus fallax;;Art;133;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii)
100753;6616;Cryptophagus fuscicornis;;Art;109;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii)
105511;6619;Cryptophagus intermedius;;Art;54;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii)
100755;6625;Cryptophagus lysholmi;stubbfuktbagge;Art;103;Skog (S) - Stor betydelse;VU;B2ab(iii,iv)
100758;6635;Cryptophagus quadrihamatus;nordlig fuktbagge;Art;33;Skog (S) - Stor betydelse;VU;B2ab(iii)
100763;6675;Cucujus cinnaberinus;cinnoberbagge;Art;1157;Skog (S) - Stor betydelse;VU;B2ab(iii)
101517;6678;Pediacus depressus;;Art;217;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(iii)
105480;6680;Pediacus fuscus;;Art;418;Skog (S) - Stor betydelse;NT;B2ab(iii)
101209;6696;Leiestes seminiger;svartvingad svampbagge;Art;331;Skog (S) - Stor betydelse;NT;B2ab(iii,iv)
101250;6699;Lycoperdina bovistae;mörk röksvampsbagge;Art;15;Skog (S) - Stor betydelse;NT;B2ab(iii)
101251;6700;Lycoperdina succincta;brokig röksvampsbagge;Art;129;Jordbrukslandskap (J) - Stor betydelse;NT;B2ab(iii)
100703;6719;Combocerus glaber;;Art;30;Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii)
100885;6739;Zavaljus brunneus;umbrabagge;Art;43;Skog (S) - Stor betydelse;EN;B2ab(iii,iv)
100749;6762;Cryptolestes duplicatus;;Art;92;Skog (S) - Stor betydelse;VU;B2ab(iii)
101163;6771;Laemophloeus monilis;lindplattbagge;Art;273;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2ab(iii)
101164;6772;Laemophloeus muticus;svart plattbagge;Art;290;Skog (S) - Stor betydelse;VU;B2ab(iii)c(iii,iv)
101412;6777;Notolaemus castaneus;;Art;18;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii,iv)
101413;6778;Notolaemus unifasciatus;;Art;66;Skog (S) - Stor betydelse;VU;B2ab(iii,iv)
100710;6786;Corticaria alleni;;Art;16;Skog (S) - Stor betydelse;VU;B2ab(iii)
100712;6787;Corticaria andreasi;brandmögelbagge;Art;9;Skog (S) - Stor betydelse;RE;
105733;6790;Corticaria crenicollis;;Art;86;Skog (S) - Stor betydelse;NT;B2ab(iii)
105717;6792;Corticaria dentiventris;;Art;13;Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse;NT;B2ab(iii)
102216;6796;Corticaria fennica;finsk mögelbagge;Art;11;Skog (S) - Stor betydelse;VU;B2ab(iii)
105728;6802;Corticaria interstitialis;;Art;300;Skog (S) - Stor betydelse;NT;B2ab(iii,iv)
105737;6808;Corticaria obsoleta;;Art;76;Skog (S) - Stor betydelse;NT;B2ab(iii)
105731;6811;Corticaria polypori;;Art;293;Skog (S) - Stor betydelse;NT;B2ab(iii,iv)
100896;6864;Enicmus apicalis;slemsvampmögelbagge;Art;153;Skog (S) - Stor betydelse;VU;B2ab(iii,iv)
105695;6865;Enicmus atriceps;;Art;4;Skog (S) - Stor betydelse;VU;B2ab(iii)
100897;6866;Enicmus brevicornis;lindmögelbagge;Art;73;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2ab(iii)
102237;6870;Enicmus lundbladi;aspmögelbagge;Art;57;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2ab(iii,iv)
100898;6871;Enicmus planipennis;granbarkmögelbagge;Art;319;Skog (S) - Stor betydelse;NT;B2ab(iii,iv)
100772;6920;Rhizophagus aeneus;grön barkglansbagge;Art;65;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;B2ab(iii)
101708;6922;Rhizophagus brancsiki;bokbarkglansbagge;Art;161;Skog (S) - Stor betydelse;VU;B2ab(iii)
105456;6928;Rhizophagus grandis;;Art;77;Skog (S) - Stor betydelse;NT;B2ab(iii)
101710;6932;Rhizophagus picipes;svart barkglansbagge;Art;172;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii)
100915;6983;Epuraea fuscicollis;;Art;16;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2ab(iii)
105391;6984;Epuraea fussi;;Art;54;Skog (S) - Stor betydelse;NT;B2ab(iii)
100916;6990;Epuraea longiclavis;;Art;57;Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;B2ab(iii)
100918;7008;Epuraea silesiaca;;Art;1;Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(iii)
101289;7030;Meligethes czwalinai;;Art;16;Skog (S) - Stor betydelse;VU;B1ab(iii)+2ab(iii)
101293;7039;Meligethes hoffmanni;;Art;21;Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse;NT;B2ab(iii)
102302;7043;Meligethes lugubris;;Art;20;Jordbrukslandskap (J) - Stor betydelse;VU;B2ab(iii)
101295;7047;Meligethes nanus;;Art;15;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;B2ab(iii,iv)
101296;7056;Meligethes serripes;;Art;23;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;EN;B2ab(iii)
101297;7057;Meligethes solidus;;Art;71;Jordbrukslandskap (J) - Stor betydelse;NT;B2ab(iii)
233260;7060;Meligethes substrigosus;;Art;50;Jordbrukslandskap (J) - Stor betydelse;NT;B2ab(iii)
100779;7078;Cyllodes ater;;Art;67;Skog (S) - Stor betydelse;VU;B2ab(iii)
101783;7166;Silvanus bidentatus;tvåtandad plattbagge;Art;350;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii)
101784;7170;Silvanus unidentatus;entandad plattbagge;Art;63;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;VU;B2ab(iii)
102172;7185;Anthribus fasciatus;eksköldlusbagge;Art;34;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;VU;B2ab(iii)
102236;7199;Pseudeuparius sepicola;grenplattnos;Art;203;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(iii)
102355;7202;Gonotropis dorsalis;björkplattnos;Art;104;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;NT;B2ab(iii,iv)
250265;7203;Gonotropis gibbosa;rönnplattnos;Art;29;Skog (S) - Stor betydelse;NT;B2ab(iii,iv)
100629;7218;Choragus horni;mörk nästingbagge;Art;43;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii)
100630;7219;Choragus sheppardi;ljus nästingbagge;Art;62;Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse;NT;B2ab(iii)
100344;7265;Ceratapion basicorne;blåklintspetsvivel;Art;3;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;RE;
100361;7269;Ceratapion penetrans;väddklintspetsvivel;Art;93;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse;VU;B2ab(iii)
100349;7275;Omphalapion dispar;färgkullaspetsvivel;Art;125;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse;VU;B2b(iii)c(iv)
100356;7277;Omphalapion laevigatum;åkerkullaspetsvivel;Art;100;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;EN;B2ab(iii)c(iv)
100368;7279;Taphrotopium sulcifrons;fältmalörtspetsvivel;Art;216;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2b(iii)
106198;7297;Squamapion atomarium;timjanspetsvivel;Art;247;Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;B2b(iii)
100347;7298;Squamapion cineraceum;brunörtspetsvivel;Art;36;Jordbrukslandskap (J) - Stor betydelse;NT;B2b(iii)
100351;7300;Squamapion flavimanum;dostaspetsvivel;Art;17;Jordbrukslandskap (J) - Stor betydelse;VU;B1ab(iii)+2ab(iii)
100358;7301;Squamapion oblivium;stäppspetsvivel;Art;23;Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse;VU;B1ab(iii)+2ab(iii)
